reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
427de1b2-99ea-4d93-86cb-acb059c1ef7f,Vian Verino,https://play-lh.googleusercontent.com/a/ACg8ocJFKzgFV-5NPMyb8-fHD7fArKVHkL8Otnk8QmJ5vupIwANTto8=mo,"By.U sekarang sudah bisa VoLTE dan jaringan internet udah stabil, lancar, dan cukup ngebut untuk streaming dan sosmed (entah game gimana). Hanya aja pas VoLTE diaktifkan, jaringan internetnya balik jadi susah dan lemot kek dulu. Jadi sekarang aku prefer VoLTE ku matikan terus mode pesawat nyala dan matikan lagi, biar lancar 😅. Thank You by.U, ini udah bagus banget dan memuaskan 🙌",5,112,1.60.0,2025-02-24 06:21:30,"Hai Kak, makasih banyak buat rating dan support nya ya. Semoga lancar terus penggunaan by.U Kakak :)",2025-02-24 22:36:44,1.60.0
b7733e30-9e8f-42ff-93d6-a2226c157b49,Dwita Hartiinii,https://play-lh.googleusercontent.com/a/ACg8ocJsA0lL-5-l1DnIDRFpKoYaFJfM8He10Jf9T3hOCdDnBIKCrQ=mo,"PARAHH!!,baru beli pulsa mau di paketin tiba' aplikasiny gabisa di bukaa harus login dulu terjadi kesalahan terus padahal gaada yang salah dan otp ny selalu gagal padahal udah bener.ngalamin ini udah semiguan,gimana nih jdinya",1,0,1.60.0,2025-03-05 19:14:19,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-06 12:31:43,1.60.0
c76b6e2d-9714-454a-b73f-ce2530fb1d95,Asep Saepudin (Ndin),https://play-lh.googleusercontent.com/a-/ALV-UjVqcd1wdF_ZqEqazOGKAbET9Iqu8SmJ9HQ2Q7Zqg6rJ_OhWuuea,"Oke,untuk paketnya dong di tambahin lagi yang lebih irit gt hehe mungkin. Maaf bintang nya dikurangi ini aplikasi kartu perdana saya yang sering saya andalkan tetapi sekarang service nya dan pelayanan nya kurang bagus",3,1,1.59.0,2024-11-25 18:17:38,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2024-11-26 01:17:43,1.59.0
4972c58b-1b18-422e-90bf-28b934433267,Andika Putra,https://play-lh.googleusercontent.com/a-/ALV-UjVEpoiA3aAVTI5ZKpU54gzjsFEZDGuPfb4rldzm2G--Xary7qLm,"Provider gak jelas,pelayanan buruk,sinyal sering hilang gak jelas pdhl di kota,mengganggu konsumen,setiap sdng bermain game sinyal hilang yg menyebabkan saya kalah,dari dulu ini operator gak pernah berubah BOBROK,pulsa di hisap tanpa sebab pdhl paket data masih banyak,gak usa kyk gt klo mau maling woy,setiap hari SMS masuk gak jelas tanpa henti. Klo gak niat tutup aja gak usa lanjut sinyal udah jelek. SUMPAH KECEWA BERAT tau gini mending pindah ke operator lain.",1,1,1.60.0,2025-02-07 09:37:22,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-02-07 16:20:16,1.60.0
5cfe3ff0-ff3b-483e-8f90-3fe02f9db76a,Mismallah Ar,https://play-lh.googleusercontent.com/a-/ALV-UjU3Qrfuy6gCz4-bxQ_o0kR3e0DHEY9W33-qdCEIF2HiJd_OYPrZ,"Udah pake By.u dari Thn 2020 sampe sekarang tapi makin kesini makin Nyebelin sering ilang sendiri sinyalnya cape bolak balik on off, belum lagi restart hp gitu aja terus padahal juga banyak yang komplain loh Gatau deh kenapa si Byu ini. Dan sekarang selain sinyalnya hilang kartu nya pun juga tidak tersetel di Kartu SIM padahal sebelumnya ngga kenapa napa, buat kuota nya juga masih banyak waktu di cek di Apk tapi sayang kartu nya jadi ikutan juga. Please deh By.u jangan terlalu kebanyakan kendala",1,1,1.60.0,2025-01-23 22:34:00,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-01-24 08:56:22,1.60.0
09da789f-6161-4c14-a943-39d0eaf59bbf,kasyif ahmad farouk,https://play-lh.googleusercontent.com/a-/ALV-UjW8m4mR9fXZyC9TzVUaLWZgRKALgE_mcLAofDnci_akTvNDSB3n,"sumpah sinyal by u skrg gaa kyk dulu yg gua langganan karna murah trus bagus sinyalnya, knp malah skrg kyk lag banget kadang ilang²an trus juga tiap main game ping gede sampe los streak main game pake data ni, padahal full batang sinyalnya halal tolong perbaiki dulu lah jaringannya jangan sampe pada pindah provider gara² sinyal",1,0,1.60.0,2025-03-11 14:34:09,"Dear Kak Kasyif, maaf banget udah bikin internetan kakak gak nyaman. Boleh dicoba dulu ubah mode jaringan dari otomatis ke manual 2g only, lalu kembalikan lagi ke mode otomatis. ON-kan airplane mode beberapa saat dan OFF-kan kembali. Kalau udah dicoba masih berkendala, kontak  Nindy via Live Chat di aplikasi, serta infoin nomor, lokasi, tanggal ...",2025-03-12 01:46:26,1.60.0
cf988c6b-43a2-4662-8875-7ad278eafc91,Kahfi Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjVl791APPVr0TQtwZF6B87hbRCINvEAGFhfxDVgu9keSV7hKf1K,"saran, siapkan menu pilih paket yang akan diaktifkan, kasus di saya saat fup habis kuota yang 2mbps, beli yang 1.5mbps jadi tidak bisa dipakai kuota yang baru dibeli (yang 1.5mbps). padahal ini kuotanya berbeda. mohon ditinjau.",3,1,1.60.0,2025-01-27 12:05:59,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-01-27 15:33:42,1.60.0
524381b2-5fa0-4b29-ac16-17eacb4e5128,Gilbrand As Sudais,https://play-lh.googleusercontent.com/a-/ALV-UjXHg_UzXaE0vJdaU_ZSWCpoZMVhw7DBpkJVCnydsM0U3x09dLQ,saya udah langganan pakai by u Uda 2 tahun tapi kenapa semakin kesini sinyal nya semakin jelek Sampek main ff 999+ bikin rank tusun.minta tolong kedepan nya di perbaiki terimakasih,2,0,1.61.0,2025-04-03 15:41:12,"Hai, Kak Gilbrand. Maaf ya udah bikin gak nyaman, coba Isi APN dengan ""byu"", username dan password kosongkan. Kalau masih berkendala, bisa infoin nomor dan email by.U, tipe handphone, lokasi Kakak dan capture speedtest dengan PING di game ya melalui DM IG @Byu.ID atau DM Twitter @Byu_ID dan livechat. Terima Kasih :)",2025-04-04 06:31:32,1.61.0
ebc8a991-ca12-4c64-875c-64a8bb3b4bd9,Aimin Embisa,https://play-lh.googleusercontent.com/a-/ALV-UjVHjzz93DBlg7zfMvNd2rCvuGHsieW0fc5eaPRS7PPbEyIpUNZbdA,"Di kampung biasa pakai yang 7GB 15rb ada juga yang 3GB 10rb. Eh ke kota kok mahal parah? Adanya paket nagih, duabest yang mahal parah. Besok berhebti aja pakai nih kartu.",1,0,1.61.0,2025-03-25 20:26:37,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-26 00:23:53,1.61.0
f41d3ec0-cfde-42c3-a101-2ea01dd5d998,Ikbal Derbi,https://play-lh.googleusercontent.com/a-/ALV-UjWP8dlwj4QTmnPq0q1LjEC8ZKtZKEWPVPjAOZNN-AlJXbxbA2QP,"By.U knp ya sering bgt gangguan sekarang, sering ilang sinyalnya mana ilangnya hampir seharian lagi, Kan pake sinyal Tsel ya, tp kartu Tsel ku sinyalnya aman sementara By.U ga ada sinya sama sekali.",1,8,1.59.0,2024-11-30 06:48:21,"Dear Kak Ikbal, maaf banget udah bikin kakak gak nyaman. Boleh dicoba dulu ubah mode jaringan dari otomatis ke manual 2g only, lalu kembalikan lagi ke mode otomatis. ON-kan airplane mode beberapa saat dan OFF-kan kembali. Kalau udah dicoba masih berkendala, kontak  Nindy via Live Chat di aplikasi, serta infoin nomor, lokasi, tanggal waktu kejadi...",2024-11-30 07:10:17,1.59.0
9d376497-8ac0-4be9-8d68-6fa191accbff,Ivan Sunardi,https://play-lh.googleusercontent.com/a/ACg8ocIoONC1m5jIG9C2lw3OOPexmB8f3UU3SpizTHgZa81SUo56pQ=mo,"Makin kemari byu makin baik,transaksi beli pulsa dan paket data jadi mudah,harga juga bersahabat,sinyal kenceng,kecepatan kenceng,paket datapun ikutan kenceng terkuras habis hehehe...",5,1,1.60.0,2025-02-19 08:16:06,,,1.60.0
da27b42c-5a04-46ce-ae96-10f042e95147,Muhammad Ramadhani,https://play-lh.googleusercontent.com/a-/ALV-UjUZ0Bpm9tMS1Ki4O0scib_FUYRZeamUfVZCrQKq_dehTP00ctxjNA,"Minn emang jaringannya sering ilang ya. Prasaan dulu gk gini deh. Aku pakek byu dari 2021 sampek sekarang. Jaringan aneh beberapa bulan yang lalu sih, mulai ilangan signalnya padahal jaringan on di hp tapi buat nonton yt buffer terus, Di buat igan sangat tidak nyaman, Buat browsing data seluler nonaktif. Kalau saran di google katanya seting apn udh coba sih tapi malah gak bisa buat internetan. Saran dong min selain mode pesawat sama bikin apn",3,0,1.59.0,2024-12-21 13:51:59,"Hai Kak, maaf nih terkait kendala jaringan, bisa coba ubah mode
jaringan dari otomatis ke manual 2g only, terus balikin lagi ke mode
otomatis dan bisa coba ON-OFF airplane mode. Kalau masih berkendala juga
bisa kabarin Nindy di DM IG @byu.id (http://byu.id) atau LiveChat di aplikasi ya Kak",2024-12-23 04:36:46,1.59.0
17e6029d-f27a-49e8-a595-76511ef23508,Maulana Malik,https://play-lh.googleusercontent.com/a/ACg8ocJF4kepjRwTPsE9geHL5jP5m9Gy1lcIyvnMI_y11V1obnA0PA=mo,"Kenapa setiap ada pulsa nya suka angus padahal kan kami tida punya SOS bahkan kami tida pernah meminjam SOS tapi kenapa setiap ada sisa pulsa suka di angusin,kami kan sengaja nyimpen buat beli kuota lagi tapi pulsanya ga ada.. jaringan si oke oke aja tapi kenapa suka tiba tiba hilang sinyalnya padahal ga mati lampu dan engga hujan??",2,0,1.60.0,2025-03-13 04:35:11,"Hi Kak, maaf bikin ga nyaman, untuk pulsa by.U ga ada masa aktif/hangus selama nomernya aktif. Boleh dicoba dulu ubah mode jaringan otomatis ke manual 2G only, lalu kembali lagi ke mode otomatis. ON-kan airplane mode, lalu OFF-kan kembali. Kalau masih berkendala, boleh kontak aku via Twitter @byu_id atau Live Chat di apps by.U biar bisa aku bant...",2025-03-13 05:49:28,1.60.0
50b974b6-3c82-446f-862e-71ef1e0eb022,Fish Light,https://play-lh.googleusercontent.com/a/ACg8ocJ_czFUMP1w6Zpch7Yeu9UXhTsMi81ZPwPMglMpm_Xlkzp_2Q=mo,Bagus apk sama provider nya saya suka tapi pas beberapa Minggu pake tiba tiba keluar sendiri saya coba login ulang katanya masalah server mau tanya costumer service tapi cs nya ada di dalam apk saya gak bisa masuk saya mohon perbaiki apk ini terima kasih,4,0,1.60.0,2025-02-28 19:14:37,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-02 12:55:54,1.60.0
d78ea3ca-ecef-41cc-a2af-81d4c4e07dea,Achmad Tyas,https://play-lh.googleusercontent.com/a-/ALV-UjW5IP9qKyILRPkNOjfVAWoUo0PB_MeoCMScqGprfPTkPZKLsiGp_w,"Untuk paket internetnya bagus, tapi jaringan nya putus nyambung. Paket langganan youtube premium sering bermasalah, sudah bayar tapi cuma dapat kuota youtube tanpa ada akun premiumnya",3,2,1.60.0,2025-01-14 08:19:10,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-01-14 08:36:27,1.60.0
7b22cf39-0c93-4212-9b5e-e74b1022ca46,shopiaa,https://play-lh.googleusercontent.com/a-/ALV-UjXKiqF5BoC8xjQQJud2o_1nYVZ9EFUGsxNDLKyu7QMykWnO61o,"aplikasi scam. gw langganan netflix masa gabisa di batalkan keanggotaan pdhal udh gw bayar dan masa nya jg udh abis, jadinya akun netflix gw di tangguhkan dan gabisa langganan di tempat lain deh. dan ini Assistent Virtual nya jg ga guna, slow respon dan sgt tidak membantu. mending pake kartu lain aja deh guys",1,0,1.60.0,2025-03-29 23:17:20,"Hai Kak, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id ya. Tim by.U akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2025-03-29 23:29:21,1.60.0
7d4cc67d-30b2-4960-8455-3504d8098970,Reego Ganteng,https://play-lh.googleusercontent.com/a/ACg8ocLnNhbo_wK4XaZys6bhMY3PzQ55gdPIvXE_4y69I10XSj3ShQ=mo,"bisa ga sih di devloper perbaiki sinyal udah bagus kalo mau buka sosmed tapi pas mau main game,seperti game moba mobile legends,lag parah tolong di perbaiki lagi sinyalnya ini sangat mengganggu para pengguna kartu by,u🙏 rusak parah sinyalnya",1,6,1.59.0,2024-12-12 21:28:35,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2024-12-12 22:12:59,1.59.0
efb34232-ea81-49bf-a802-33714a3f368d,Ichsan Muchlissin,https://play-lh.googleusercontent.com/a-/ALV-UjUnRiumn4sLAEgIFDB3Hx-ZXPoWRONEN5Jh89mUK2bzvBWljQ8,"01/12/24 Awalnya 3bulan normal, setelah itu jaringan sering ilang, pulsa juga sering kesedot Rp500 perak.. pas ngisi pake gopay.. kecewa, paket juga gak ada yang promosi, begitu mulu gak update, saya pake By U cuma karena gak ada masa aktif aja ini.. 07/03/25 Masih belom di benerin ini jaringan dari kemaren... jaringan ilang-ilangan TKP Jakarta Pusat dan disekitarnya.. buka aplikasi kadang bisa, kadang juga gak bisa.. Kasih rating bintang 1",1,6,1.60.0,2025-03-07 03:54:27,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-07 13:22:23,1.60.0
d9051db8-02fc-444a-8b67-8ab0fe5365e9,Gregorius Arya,https://play-lh.googleusercontent.com/a-/ALV-UjUqAvtygMyAEw2RBkRfv6QtIlYhif03jf4Dt17cQVtm_gPwFGA,Aplikasi dan providernya aneh. Pembayaran udah masuk tapi di aplikasi di cek belum di verivikasi. Konfirmasi CS malah yang balas bot. Itupun sangat tidak membantu. Jangan perbaiki sistemnya ya. Udah bagus yang seperti ini. Kacau.,1,5,1.59.0,2024-12-29 10:22:13,"Hai Kak, maaf udah bikin ga nyaman ya :( Kalau kakak ada kendala, akan tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id (http://byu.id) dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2024-12-30 04:33:47,1.59.0
24009a96-8176-4b78-9e0b-c17a2bed654f,faisal yunus,https://play-lh.googleusercontent.com/a-/ALV-UjUazufo1_-UDc9Y9kLkJpC3MGAcQ2GmGBVt9FigPAlrin1JxSN4,"Saat masukin email, yang terbaca di google redmi 8. Padahal hp saya samsung galaxy S20 Fe. Parah aplikasinya, mana masuk telegram juga tidak mendapat kode otp melalui sms, tetapi diarahkan ke device sebelumnya. Padahal saya baru saja beli nomor by.u ini.",1,2,1.59.0,2024-12-18 02:24:44,"Hai Kak, maaf ya udah bikin ga nyaman :( Terkait kendala di aplikasi by.U nya, bisa coba clear cache aplikasi by.U pada settingan aplikasi di HP kakak dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2024-12-18 03:45:38,1.59.0
9b6f6317-9904-419c-8a6f-713d08cbe1bc,Deni Iskandar,https://play-lh.googleusercontent.com/a-/ALV-UjWB2PthK2sE6fasgOzIslVbYmb1RZXb0Aan2vPLPL6AxN8oeFcv,"Pertama login aplikasi setiap malam selalu pemeliharaan. Jaringan yang lambat dan tidak setabil. Jadi intinya saya kecewa dan menyesal membeli kartu yang seperti siput ini. Jika ada mines bintag saya akan memberi nilai mines 3 untuk aplikasi, kartu, dan terutama jaringan. Yg seperti siput ini. 👎👎👎 Setelah pemakaian 4 hari dapet notif dari CS ""jaringan anda sudah dipulihkan"" tp kenyataannya masih sama kayak siput super lemot. Dari pertama kali aktivasi kartu jaringan tidak stabil.",1,3,1.60.0,2025-02-04 11:45:46,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-02-04 22:15:12,1.60.0
aa1d9205-18b3-4907-8457-7eeacd1cbe5f,Faizal Pahlevi Faizal Pahlevi,https://play-lh.googleusercontent.com/a/ACg8ocI-DyR-GYPV8by9Muw1rP8q4SIm8qXQuAZ-SIRe3vaJUFD8tw=mo,"sering eror jaringan, kuota masih sisa 10GB dalam satu bulan tidak bisa dipakai internet padahal signal 4G. akhirnya beli kuota 20GB baru bisa setelah dicek kembali jadi 30GB amsyong dah ngadi2 aja. maaf terpaksa saya kasih bintang 1. tolong diperbaikin sistemnya kalo uda oke saya kasih bintang 10",1,19,1.59.0,2024-11-26 00:48:15,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2024-11-26 01:20:27,1.59.0
a113590d-da86-4ef5-b89b-40a3fe0e14b5,ZXQMZI KOMENTATOR,https://play-lh.googleusercontent.com/a-/ALV-UjV_tLxPueEzJcXSck4Uxa1u_B4IN-uSECpz6-T-Omcly3wYOZCz,"Jaringan sering ilang2an/error, mending error sebentar, error bisa aampe 2 jam, mau bilang apa ? Setting APN & pengaturan ? Udah sesuai semua ! Mending kalo maintenance jangan pas jam kerja deh ! Jam 12-1 malem kek ! Mikir ngapa ! Kartu buat kerja malah susah bgt ! Pantes makin kurang laku ! Jaringanya aja kaya siput !",1,10,1.59.0,2024-11-25 17:58:44,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2024-11-26 01:15:05,1.59.0
c472055a-9f04-4afa-82f0-2252b6127903,senya,https://play-lh.googleusercontent.com/a-/ALV-UjVlGC0jUzAtGbtJJuK0SD6aNdu5eE5_nq-2rpfPZ-1BghzzByuC,"By.U saat ini mahal, tidak ada lagi promo bahkan pilihan paket datanya sangat sedikit dibanding bulan lalu. Padahal saya sudah memakai By.U sejak lama karena harganya yang terjangkau",3,0,1.60.0,2025-02-15 20:23:49,"Hai Kak, maaf terkait kenaikan harga memang menyesuaikan dari UU No. 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan. Mohon pengertiannya ya kak :) Kalau ada pertanyaan seputar produk dan layanan by.U, kakak bisa kabarin Nindy di DM IG @byu.id (http://byu.id/) dan LiveChat di aplikasi by.U ya 🙂",2025-02-16 05:05:24,1.60.0
2801ae58-a295-4549-82dd-60c03a70461d,MHMMDFARID_,https://play-lh.googleusercontent.com/a-/ALV-UjVhAKLXClBJD0wVmkxRpmJRKUuiq9o4arMB9-xyRPZ1ZlAK04w,"Provider banyak masalahhh, mulai dari jaringan ilang ilang lah, beli paket pembayaran pake e wallet, di app e wallet keterangan pembayaran berhasil dan saldo sudah berkurang tapi di app by u keterangan pembayaran gagal, kuota pun gak masuk👎👎👎👎👎",1,7,1.59.0,2024-12-24 13:36:31,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2024-12-26 12:58:50,1.59.0
4ba3ec48-8e42-4934-9fb7-c8c51a597eda,Yani Heryani,https://play-lh.googleusercontent.com/a-/ALV-UjXRQO9q9bRb-eJ4g9hf_Z6TGU9VUbn2MPRdOhDMrjQJXjplJW8,sinyal penuh data masih lemot kadang loading lama. tlng perbaiki baru saya kasih bintang 5. tlng donk diperbaiki,1,0,1.61.0,2025-04-05 09:16:29,"Dear Kak Yani, maaf udah bikin internetannya gak nyaman. Mohon dicoba ubah mode jaringan ke 2G only dulu, dan coba ON - OFF-kan airplane mode. Kalau masih berkendala infoin Nindy nomor, email, lokasi, tanggal waktu kejadian, tipe gadget dan capture speedtest via DM Sosmed by.U atau Live Chat biar bisa aku bantu cek :)",2025-04-05 15:03:08,1.61.0
0b2155cb-f892-4e18-bc03-77f241ef6b15,Made Wartina (Mr. Tino),https://play-lh.googleusercontent.com/a-/ALV-UjWxLUhXaxF8JWeNM-bekxjvTuhh5-wDJWFhWLIuWy-aqpBe-85n,"by.U memang top. ia benar2 tahu selera anak muda sekolahan/kuliahan yg isi kantongnya bergelantungan pada kedua orang tuanya. adanya garansi kartu gak expired ketika habis pulsa atau paket sdh merupakan inovasi yg sangat menggaransi bagi para anak sekolahan. berbeda dg kartu provider lainnya yg ada masa aktif dan masa tenggangnya. sedikit keluhan utk aplikasi by.U adalah agak lemot proses loadingnya, apa merk HP pemicunya atau memang aplikasinya. entahlah. by.U is the best for me. thanks.",5,18,1.59.0,2025-01-01 20:42:20,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-01-02 07:06:22,1.59.0
7ff75ebd-6aea-4d45-81c8-7a0636191149,Gani id,https://play-lh.googleusercontent.com/a/ACg8ocI1KbEs4GX-015ogGdkZMF8BcLu_QGM-KihY68xHAF77Hwuqg=mo,BUG nya tolong di perhatikan kuota saya masih banyak tapi susah konek udah mode pesawat juga tetap sama udah bikin APN juga tetap sama untuk PUSAT BANTUAN DI APK NYA jangan banyak sama BOT lah jadi males kalo ketika urgent kelamaaan segera di PERBAIKI.,2,0,1.60.0,2025-03-20 16:38:41,"Hai Kak, maaf ya udah bikin ga nyaman :( Terkait kendala di aplikasi by.U nya, bisa coba ON-OFF kan airplane mode, lalu buka ulang aplikasi by.U nya dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id (http://byu.id/) dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2025-03-21 03:19:29,1.60.0
f5d34269-c3c5-409c-b61e-349c9cc7a065,Repinta Sitohang,https://play-lh.googleusercontent.com/a/ACg8ocLOHdcj2zW3Z4YAsjAQ9FEwKJdZ1HvIUV-w2Sja4RNouxGlnw=mo,"Aplikasi by u kocak, jawaban Cs-nya simpel banget dan tidak menyakinkan costumer. Jaringan lelet, walapun Tower di desa saya Banyak. Malam jaringan Tree yang keren",1,0,1.60.0,2025-03-02 11:55:17,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-02 13:51:12,1.60.0
c61b474f-11bc-4701-98ff-f5f8bcb97676,Fry Shiro Oni,https://play-lh.googleusercontent.com/a-/ALV-UjU1uUJfkEWZbY_SvhldZFXIYsIQ1aE2z3m7GIts_SpQBGa2XMVt,"Halo By U sebelum nya saya ingin meminta maaf jikalau saya terlalu kasar dan berlebihan atas kemarahan saya terkait kendala By U yang terkadang lemot dan kadang selalu mati sendiri .Tetapi saya ingin berterima kasih kepada By U karna sudah menyediakan layanan kuota yang harganya itu terbilang murah itu saja ,dari saya minta maaf atas sebelumnya dan terimakasih.Paling untuk Saran saya lebih tingkatkan lagi untuk kualitas jaringan . Saya kasih bintang 3 dulu yah ....",3,0,1.59.0,2025-01-19 02:55:05,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-01-19 12:53:09,1.59.0
402d8045-85ba-4dcd-a365-01f813f5b033,Art Official,https://play-lh.googleusercontent.com/a-/ALV-UjWXSUrzumgh4McERg50uZYwOYCFb-vE3Ez7EEX1vl6pHjVNM7w,"Kasih bintang 2 dulu dah dengan product simpati yg satu ini. Signal boleh , paket data cepat habis dan sering lag ping merah saat main game Dota ML, FF dan PUBG",2,1,1.61.0,2025-04-01 11:07:15,"Hai, Kak. Maaf ya udah bikin gak nyaman. Kak coba Isi APN dengan ""byu"", username dan password kosongkan. Kalau masih berkendala, bisa infoin nomor dan email by.U, tipe handphone, lokasi Kakak dan capture speedtest dengan PING gamemelalui DM IG @Byu.ID atau DM Twitter @Byu_ID dan livechat. Makasih :)",2025-04-01 14:20:23,1.61.0
